Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,
2,0.359606707775731,0.048308492552281,PHATRDRAFT_10454,PHATRDRAFT_48078,,,,,
2,0.359606707775758,0.0483084925522846,PHATRDRAFT_10454,PHATRDRAFT_23913,,,,,
2,0.359606707775758,0.0483084925522846,PHATRDRAFT_10454,PHATRDRAFT_42245,,,,,
2,0.359606707775731,0.0267728486019647,PHATRDRAFT_26290,PHATRDRAFT_10454,,,,,
2,0.359606707775737,0.0267728486019651,PHATRDRAFT_30145,PHATRDRAFT_10454,,,,,
3,0.35960670777562,0.0483084925522661,PHATRDRAFT_10454,PHATRDRAFT_41886,PHATRDRAFT_39681,,,,
4,0.359606707775731,0.0476233621386508,PHATRDRAFT_26290,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_10693,,,
4,0.359606707775731,0.0220707141631759,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_859,,,
4,0.35960670777562,0.0122128896239829,PHATRDRAFT_26290,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_10693,,,
5,0.359606707775732,0.022070714163176,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_20143,PHATRDRAFT_2215,PHATRDRAFT_20310,,
7,0.359606707775819,0.00793062648859984,PHATRDRAFT_29016,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_20310,PHATRDRAFT_8945,PHATRDRAFT_41686
