Deletion size,Max growth rate,Min production rate,Deleted genes,,,,
2,0.359606707775759,0.0493272007109265,PHATRDRAFT_36821,PHATRDRAFT_23913,,,
2,0.359606707775732,0.0493272007110343,PHATRDRAFT_36821,PHATRDRAFT_48078,,,
2,0.359606707775733,0.0493272007107586,PHATRDRAFT_36821,PHATRDRAFT_859,,,
2,0.359606707775732,0.0493272007107584,PHATRDRAFT_36821,PHATRDRAFT_42245,,,
2,0.359606707775732,0.0493272007107584,PHATRDRAFT_36821,PHATRDRAFT_20310,,,
2,0.359606707775784,0.0322056617016416,PHATRDRAFT_10454,PHATRDRAFT_23913,,,
2,0.359606707775618,0.0322056617015105,PHATRDRAFT_10454,PHATRDRAFT_20310,,,
2,0.359606707775733,0.0322056617015208,PHATRDRAFT_10454,PHATRDRAFT_48078,,,
2,0.359606707775733,0.032205661701704,PHATRDRAFT_10454,PHATRDRAFT_859,,,
2,0.359606707775704,0.0322056617015182,PHATRDRAFT_10454,PHATRDRAFT_42245,,,
2,0.359606707775758,0.03113816283569,PHATRDRAFT_30145,PHATRDRAFT_36821,,,
2,0.359606707775735,0.0200796364514699,PHATRDRAFT_26290,PHATRDRAFT_10454,,,
2,0.359606707775782,0.0311381628356902,PHATRDRAFT_26290,PHATRDRAFT_36821,,,
2,0.359606707775843,0.0200796364514798,PHATRDRAFT_30145,PHATRDRAFT_10454,,,
3,0.359606707775783,0.0322056617015253,PHATRDRAFT_10454,PHATRDRAFT_25932,PHATRDRAFT_11014,,
4,0.359606707775731,0.0220707141631759,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_42245,PHATRDRAFT_10693,
4,0.359606707775731,0.050599822272721,PHATRDRAFT_26290,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_10693,
5,0.359606707775731,0.0596943412104036,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_20310,PHATRDRAFT_18064
