Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,
2,0.359606707775732,0.0493272007107584,PHATRDRAFT_36821,PHATRDRAFT_859,,,,
2,0.359606707775733,0.0493272007107585,PHATRDRAFT_36821,PHATRDRAFT_42245,,,,
2,0.359606707775731,0.0493272007107583,PHATRDRAFT_36821,PHATRDRAFT_20310,,,,
2,0.359606707775713,0.032205661701519,PHATRDRAFT_10454,PHATRDRAFT_48078,,,,
2,0.359606707775676,0.0322056617015158,PHATRDRAFT_10454,PHATRDRAFT_42245,,,,
2,0.359606707775732,0.0322056617015207,PHATRDRAFT_10454,PHATRDRAFT_20310,,,,
2,0.359606707775731,0.0311381628356877,PHATRDRAFT_30145,PHATRDRAFT_36821,,,,
2,0.35960670777573,0.0200796364514735,PHATRDRAFT_30145,PHATRDRAFT_10454,,,,
2,0.359606707775733,0.020079636451618,PHATRDRAFT_26290,PHATRDRAFT_10454,,,,
2,0.359606707775831,0.0493272007107721,PHATRDRAFT_36821,PHATRDRAFT_23913,,,,
3,0.35960670777573,0.0493272007107582,PHATRDRAFT_55192,PHATRDRAFT_36821,PHATRDRAFT_35240,,,
3,0.359606707775732,0.0322056617015208,PHATRDRAFT_10454,PHATRDRAFT_25932,PHATRDRAFT_11014,,,
4,0.359606707775684,0.022070714163173,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_48078,PHATRDRAFT_10693,,
4,0.359606707775732,0.0220707141631759,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_23913,PHATRDRAFT_10693,,
4,0.359606707775731,0.0136826542395475,PHATRDRAFT_40430,PHATRDRAFT_28191,PHATRDRAFT_10454,PHATRDRAFT_18064,,
4,0.359606707775348,0.0129761952256267,PHATRDRAFT_26290,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,,
5,0.359606707775733,0.0220707141637168,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_25932,PHATRDRAFT_11014,
6,0.359606707775732,0.050599822272492,PHATRDRAFT_45017,PHATRDRAFT_14762,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_31436
