Deletion size,Max growth rate,Min production rate,Deleted genes,,,,
3,0.323119524575292,0.0255109822735448,PHATRDRAFT_54015,PHATRDRAFT_31544,PHATRDRAFT_28181,,
3,0.32311952457529,0.0255109822735839,PHATRDRAFT_54015,PHATRDRAFT_31544,PHATRDRAFT_21970,,
4,0.323119524575377,0.0255109822735319,PHATRDRAFT_54015,PHATRDRAFT_35691,PHATRDRAFT_51970,PHATRDRAFT_28181,
4,0.323119524575486,0.0255109822736367,PHATRDRAFT_54015,PHATRDRAFT_55069,PHATRDRAFT_20318,PHATRDRAFT_21970,
4,0.323119524575262,0.0255109822735548,PHATRDRAFT_54015,PHATRDRAFT_38085,PHATRDRAFT_21970,PHATRDRAFT_51970,
4,0.323119524575369,0.0255109822737535,PHATRDRAFT_54015,PHATRDRAFT_23913,PHATRDRAFT_21970,YP_874486_AT1,
4,0.323119524575373,0.0255109822736158,PHATRDRAFT_54015,PHATRDRAFT_23913,PHATRDRAFT_12331,PHATRDRAFT_21970,
4,0.323119524575367,0.025510982273696,PHATRDRAFT_54015,PHATRDRAFT_20318,PHATRDRAFT_21970,PHATRDRAFT_35580,
4,0.323119524575486,0.0255109822736367,PHATRDRAFT_54015,PHATRDRAFT_38946,PHATRDRAFT_23723,PHATRDRAFT_21970,
4,0.323119524575146,0.0255109822735326,PHATRDRAFT_54015,PHATRDRAFT_47293,PHATRDRAFT_31436,PHATRDRAFT_28181,
4,0.323119524575374,0.0255109822734223,PHATRDRAFT_54015,PHATRDRAFT_54478,PHATRDRAFT_21970,YP_874486_AT1,
4,0.323119524575146,0.0255109822735326,PHATRDRAFT_54015,PHATRDRAFT_11319,PHATRDRAFT_5423,PHATRDRAFT_28181,
4,0.323119524575376,0.0255109822736404,PHATRDRAFT_54015,PHATRDRAFT_20310,PHATRDRAFT_5423,PHATRDRAFT_21970,
4,0.323119524575369,0.0255109822737535,PHATRDRAFT_54015,PHATRDRAFT_23913,PHATRDRAFT_35691,PHATRDRAFT_21970,
4,0.323119524575486,0.0255109822736367,PHATRDRAFT_54015,PHATRDRAFT_22803,PHATRDRAFT_35691,PHATRDRAFT_21970,
4,0.323119524575374,0.0255109822734223,PHATRDRAFT_54015,PHATRDRAFT_54478,PHATRDRAFT_5423,PHATRDRAFT_21970,
4,0.323119524575263,0.0255109822731711,PHATRDRAFT_54015,PHATRDRAFT_54478,PHATRDRAFT_35691,PHATRDRAFT_28181,
5,0.323119524575486,0.0255109822736367,PHATRDRAFT_18572,PHATRDRAFT_22418,PHATRDRAFT_54015,PHATRDRAFT_5423,PHATRDRAFT_21970
