Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,
2,0.219431851251237,0.0551711437360843,PHATRDRAFT_10454,PHATRDRAFT_20310,,,,,,,,
2,0.219431851250934,0.0551711437360081,PHATRDRAFT_10454,PHATRDRAFT_23913,,,,,,,,
3,0.219431851251098,0.0551711437360494,PHATRDRAFT_10454,PHATRDRAFT_41886,PHATRDRAFT_39681,,,,,,,
4,0.176806056980929,0.0586992448427848,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_23913,PHATRDRAFT_10693,,,,,,
4,0.305901819830056,0.0375491973952558,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_23913,PHATRDRAFT_10693,,,,,,
5,0.176806056981454,0.0586992448429593,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_41886,PHATRDRAFT_39681,PHATRDRAFT_10693,,,,,
5,0.176806056981454,0.0586992448429593,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_41886,PHATRDRAFT_39681,,,,,
5,0.176806056980926,0.0586992448427839,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_20310,PHATRDRAFT_18064,,,,,
5,0.305901819829958,0.0375491973952438,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_41886,PHATRDRAFT_39681,PHATRDRAFT_10693,,,,,
5,0.305901819829958,0.0375491973952438,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_41886,PHATRDRAFT_39681,,,,,
5,0.305901819829945,0.0375491973952422,PHATRDRAFT_9619,PHATRDRAFT_20143,PHATRDRAFT_2215,PHATRDRAFT_20310,PHATRDRAFT_10693,,,,,
10,0.343083062894673,0.0115529447517595,PHATRDRAFT_18337,PHATRDRAFT_49112,PHATRDRAFT_38509,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_55069,PHATRDRAFT_5423,Phatr3_EG02011,PHATRDRAFT_35566,PHATRDRAFT_50149
