Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,
2,0.359606707775773,0.0966169851045733,PHATRDRAFT_10454,PHATRDRAFT_42245,,,,
2,0.359606707775731,0.0966169851040782,PHATRDRAFT_10454,PHATRDRAFT_20310,,,,
2,0.359606707775733,0.0966169851045625,PHATRDRAFT_10454,PHATRDRAFT_859,,,,
2,0.359606707775727,0.0966169851045609,PHATRDRAFT_10454,PHATRDRAFT_48078,,,,
2,0.359606707775729,0.0602389093544278,PHATRDRAFT_26290,PHATRDRAFT_10454,,,,
3,0.359606707775653,0.0966169851045411,PHATRDRAFT_45947,PHATRDRAFT_10454,PHATRDRAFT_28068,,,
3,0.359606707775727,0.0489198227177646,PHATRDRAFT_19708,PHATRDRAFT_10454,PHATRDRAFT_43469,,,
4,0.359606707775733,0.119388682420039,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_859,PHATRDRAFT_10693,,
4,0.359606707775869,0.0441414283263688,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_42245,,
4,0.35960670777562,0.0441414283263381,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_859,PHATRDRAFT_10693,,
4,0.359606707775671,0.0259523904513031,PHATRDRAFT_26290,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,,
6,0.359606707775734,0.101199644544811,PHATRDRAFT_45017,PHATRDRAFT_14762,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_35580
6,0.359606707775898,0.0638196600328708,PHATRDRAFT_29016,PHATRDRAFT_28191,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_41969
6,0.359606707775761,0.0259523904512832,PHATRDRAFT_45017,PHATRDRAFT_14762,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_51970,PHATRDRAFT_10693
