Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,
4,0.399450705377891,0.274423034045332,STM2952,STM2081,STM0007,STM2473,,,,,
4,0.376938699003019,0.25895726315485,STM2081,STM3069,STM0007,STM2473,,,,,
4,0.376938699003019,0.25895726315485,STM1290,STM2081,STM0007,STM2473,,,,,
6,0.399450705377891,0.274423034044939,STM2081,STM0772,STM4585,STM3704,STM0007,STM2473,,,
6,0.381862070069179,0.262339623998765,STM0169,STM0861,STM2952,STM0785,STM0007,STM2473,,,
6,0.381862070069179,0.262339623998765,STM1886,STM0169,STM0861,STM2952,STM0007,STM2473,,,
6,0.381862070069186,0.262339623998579,STM2952,STM3542,STM4485,STM0785,STM0007,STM2473,,,
6,0.381862070069186,0.262339623998579,STM1886,STM2952,STM3542,STM4485,STM0007,STM2473,,,
6,0.356400409690636,0.24484743785765,STM1886,STM1290,STM3542,STM4485,STM0007,STM2473,,,
6,0.356400409690636,0.244847437857479,STM1886,STM0169,STM0861,STM3069,STM0007,STM2473,,,
6,0.356400409690636,0.24484743785765,STM1290,STM3542,STM4485,STM0785,STM0007,STM2473,,,
6,0.356400409690636,0.24484743785765,STM3542,STM4485,STM3069,STM0785,STM0007,STM2473,,,
6,0.356400409690636,0.24484743785765,STM1886,STM3542,STM4485,STM3069,STM0007,STM2473,,,
6,0.356400409690636,0.244847437857479,STM1886,STM1290,STM0169,STM0861,STM0007,STM2473,,,
6,0.356400409690636,0.244847437857479,STM0169,STM0861,STM3069,STM0785,STM0007,STM2473,,,
6,0.356400409690636,0.244847437857479,STM1290,STM0169,STM0861,STM0785,STM0007,STM2473,,,
7,0.381862070069185,0.262339624000251,STM4482,STM1886,STM3512,STM3541,STM2952,STM0007,STM2473,,
7,0.356400409690638,0.244847437858312,STM4482,STM3512,STM3541,STM3069,STM0785,STM0007,STM2473,,
7,0.356400409690638,0.244847437858312,STM4482,STM1290,STM3512,STM3541,STM0785,STM0007,STM2473,,
7,0.381862070069185,0.262339624000251,STM4482,STM3512,STM3541,STM2952,STM0785,STM0007,STM2473,,
8,0.381862070069178,0.262339624000589,STM1886,STM3542,STM4485,STM0772,STM4585,STM3704,STM0007,STM2473,
9,0.381862070069185,0.262339623999117,STM4482,STM3512,STM3541,STM0785,STM0772,STM4585,STM3704,STM0007,STM2473
