Deletion size,Max growth rate,Min production rate,Deleted genes,,,,
2,0.35960670777566,0.0966169851045428,PHATRDRAFT_10454,PHATRDRAFT_48078,,,
2,0.359606707775732,0.0966169851052569,PHATRDRAFT_10454,PHATRDRAFT_20310,,,
2,0.359606707775732,0.0966169851045623,PHATRDRAFT_10454,PHATRDRAFT_859,,,
2,0.359606707775731,0.0966169851046764,PHATRDRAFT_10454,PHATRDRAFT_23913,,,
2,0.359606707775732,0.0602389093544207,PHATRDRAFT_30145,PHATRDRAFT_10454,,,
2,0.359606707775732,0.0602389093544208,PHATRDRAFT_26290,PHATRDRAFT_10454,,,
3,0.359606707775733,0.0966169851045625,PHATRDRAFT_10454,PHATRDRAFT_25932,PHATRDRAFT_11014,,
4,0.359606707775743,0.119388682420043,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_48078,PHATRDRAFT_10693,
4,0.359606707775743,0.119388682420043,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_48078,
4,0.359606707775733,0.0602389093544094,PHATRDRAFT_45017,PHATRDRAFT_14762,PHATRDRAFT_10454,PHATRDRAFT_17720,
4,0.359606707775731,0.0489198227177396,PHATRDRAFT_29016,PHATRDRAFT_28191,PHATRDRAFT_10454,PHATRDRAFT_43469,
5,0.35960670777574,0.119388682420042,PHATRDRAFT_9619,PHATRDRAFT_20143,PHATRDRAFT_50372,PHATRDRAFT_20310,PHATRDRAFT_10693
5,0.359606707775733,0.0638196600327791,PHATRDRAFT_14401,PHATRDRAFT_19708,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_10693
