Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,
2,0.359606707775731,0.354989261117134,PHATRDRAFT_23908,PHATRDRAFT_26290,,,,,,,,,,
2,0.359606707775729,0.104453486020047,PHATRDRAFT_23908,PHATRDRAFT_19979,,,,,,,,,,
2,0.359606707775729,0.104453486020047,PHATRDRAFT_23908,PHATRDRAFT_11319,,,,,,,,,,
2,0.359606707775729,0.104453486020142,PHATRDRAFT_23908,PHATRDRAFT_35580,,,,,,,,,,
2,0.359606707775729,0.104453486020047,PHATRDRAFT_23908,PHATRDRAFT_17720,,,,,,,,,,
2,0.359606707775729,0.104453486020115,PHATRDRAFT_23908,PHATRDRAFT_51970,,,,,,,,,,
2,0.359606707775729,0.104453486020047,PHATRDRAFT_23908,PHATRDRAFT_23723,,,,,,,,,,
2,0.359606707775729,0.104453486020047,PHATRDRAFT_23908,PHATRDRAFT_55069,,,,,,,,,,
2,0.359606707775729,0.104453486020047,PHATRDRAFT_23908,PHATRDRAFT_22803,,,,,,,,,,
3,0.359606707775732,0.104453486020167,PHATRDRAFT_23908,PHATRDRAFT_45947,PHATRDRAFT_28068,,,,,,,,,
4,0.35960670777562,0.104453486020182,PHATRDRAFT_42398,PHATRDRAFT_54834,PHATRDRAFT_54082,PHATRDRAFT_51970,,,,,,,,
11,0.359606707775787,0.104453486020174,PHATRDRAFT_42398,PHATRDRAFT_54834,PHATRDRAFT_30519,PHATRDRAFT_45239,Phatr3_EG02251,PHATRDRAFT_50742,Phatr3_EG02361,PHATRDRAFT_50971,PHATRDRAFT_35580,PHATRDRAFT_43697,PHATRDRAFT_15536,
12,0.359606707775731,0.104453486021514,PHATRDRAFT_42398,PHATRDRAFT_54834,PHATRDRAFT_30519,PHATRDRAFT_45239,PHATRDRAFT_32747,PHATRDRAFT_25308,PHATRDRAFT_50742,Phatr3_EG02361,PHATRDRAFT_50971,PHATRDRAFT_19979,PHATRDRAFT_43697,PHATRDRAFT_15536
12,0.359606707775731,0.072285083740051,PHATRDRAFT_42398,PHATRDRAFT_54834,PHATRDRAFT_54082,PHATRDRAFT_55192,PHATRDRAFT_1155,PHATRDRAFT_13232,PHATRDRAFT_39711,PHATRDRAFT_50971,PHATRDRAFT_17720,PHATRDRAFT_859,PHATRDRAFT_10306,PHATRDRAFT_43697
