Deletion size,Max growth rate,Min production rate,Deleted genes,,,,
1,0.324103400333343,0.0289602593367858,PHATRDRAFT_35819,,,,
3,0.343006894592792,0.0135405664810628,PHATRDRAFT_draft521,PHATRDRAFT_5423,PHATRDRAFT_42245,,
3,0.343006894592728,0.0135405664811206,PHATRDRAFT_draft521,PHATRDRAFT_55069,PHATRDRAFT_35691,,
3,0.343006894592728,0.0135405664811206,PHATRDRAFT_draft521,PHATRDRAFT_31436,YP_874486_AT1,,
3,0.343006894592844,0.0135405664810611,PHATRDRAFT_draft521,PHATRDRAFT_51970,YP_874486_AT1,,
3,0.343006894592636,0.013540566480998,PHATRDRAFT_draft521,PHATRDRAFT_48078,PHATRDRAFT_35691,,
3,0.343006894592793,0.0135405664810735,PHATRDRAFT_draft521,PHATRDRAFT_17720,PHATRDRAFT_12331,,
3,0.343006894592728,0.0135405664811206,PHATRDRAFT_draft521,PHATRDRAFT_22803,PHATRDRAFT_5423,,
3,0.343006894592728,0.0135405664811206,PHATRDRAFT_draft521,PHATRDRAFT_35691,PHATRDRAFT_23723,,
3,0.343006894592936,0.0135405664810211,PHATRDRAFT_draft521,PHATRDRAFT_20310,PHATRDRAFT_20318,,
4,0.343006894592931,0.0135405664809947,PHATRDRAFT_54015,PHATRDRAFT_41969,PHATRDRAFT_38085,PHATRDRAFT_21970,
4,0.343006894592931,0.0135405664809947,PHATRDRAFT_54015,PHATRDRAFT_38085,PHATRDRAFT_23723,PHATRDRAFT_21970,
4,0.343006894592736,0.013540566481018,PHATRDRAFT_54015,PHATRDRAFT_47293,PHATRDRAFT_21970,PHATRDRAFT_42245,
5,0.293510896405996,0.0212216246427357,PHATRDRAFT_draft521,PHATRDRAFT_30145,PHATRDRAFT_36256,PHATRDRAFT_48078,PHATRDRAFT_51830
5,0.34300689459322,0.0135405664810753,PHATRDRAFT_45947,PHATRDRAFT_54015,PHATRDRAFT_28068,PHATRDRAFT_5423,PHATRDRAFT_28181
