Deletion size,Max growth rate,Min production rate,Deleted genes,,,,
2,0.359606707775729,0.0322056617015205,PHATRDRAFT_10454,PHATRDRAFT_48078,,,
2,0.359606707775622,0.0322056617015109,PHATRDRAFT_10454,PHATRDRAFT_20310,,,
2,0.359606707775734,0.0322056617015209,PHATRDRAFT_10454,PHATRDRAFT_42245,,,
2,0.359606707775842,0.0322056617015306,PHATRDRAFT_10454,PHATRDRAFT_23913,,,
2,0.359606707775732,0.0322056617015208,PHATRDRAFT_10454,PHATRDRAFT_859,,,
2,0.359606707775732,0.0200796364514736,PHATRDRAFT_30145,PHATRDRAFT_10454,,,
2,0.359606707775733,0.0200796364514697,PHATRDRAFT_26290,PHATRDRAFT_10454,,,
3,0.359606707775729,0.0322056617015205,PHATRDRAFT_10454,PHATRDRAFT_25932,PHATRDRAFT_11014,,
4,0.359606707775657,0.0596943412100092,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_23913,
4,0.359606707775733,0.0596943412100197,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_859,
4,0.359606707775729,0.0505998222724836,PHATRDRAFT_30145,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,
4,0.359606707775731,0.0220707141631759,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_859,
4,0.359606707775732,0.0200796364514697,PHATRDRAFT_45017,PHATRDRAFT_14762,PHATRDRAFT_10454,PHATRDRAFT_51970,
4,0.359606707775766,0.0129761952256903,PHATRDRAFT_30145,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_10693,
5,0.359606707775844,0.0489198227176902,PHATRDRAFT_13643,PHATRDRAFT_42015,PHATRDRAFT_28191,PHATRDRAFT_10454,PHATRDRAFT_43469
5,0.359606707775682,0.03190983001627,PHATRDRAFT_19708,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_20310
5,0.359606707775731,0.0319098300163352,PHATRDRAFT_19708,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_55069
