Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,
1,0.47783366076072,4.05089196022094,STM0168,,,,,,,,
3,0.301008764592059,2.30663014226742,STM1884,STM3069,STM2317,,,,,,
3,0.301008764592059,2.30663014226742,STM1290,STM1884,STM2317,,,,,,
3,0.301008764592056,2.30663014225358,STM1885,STM3069,STM2317,,,,,,
3,0.301008764592056,2.30663014225358,STM1290,STM1885,STM2317,,,,,,
4,0.295273828241695,2.58270342630552,STM1884,STM2952,STM2317,STM0977,,,,,
4,0.310599621881351,0.914455149066855,STM1290,STM4183,STM0974,STM2317,,,,,
4,0.310684852934036,0.902083310283748,STM1290,STM0974,STM4184,STM2317,,,,,
4,0.313004655581067,0.565348945776915,STM2952,STM4183,STM2317,STM4578,,,,,
4,0.313222347290566,0.533749585575443,STM1290,STM4184,STM2317,STM0977,,,,,
4,0.313222347290564,0.533749585574221,STM3069,STM4184,STM2317,STM4578,,,,,
4,0.314192091677424,0.3929849130914,STM2952,STM0974,STM2317,STM0977,,,,,
4,0.315692223886363,0.175231016360212,STM1290,STM4183,STM2317,STM0977,,,,,
4,0.313222347290565,0.533749585575372,STM2952,STM4184,STM2317,STM4578,,,,,
5,0.316780106578632,0.0173178044830218,STM1193,STM1570,STM4036,STM3069,STM2317,,,,
6,0.296872375498051,2.53451116427119,STM1884,STM2952,STM2081,STM0542,STM2317,STM1480,,,
7,0.315729642346047,0.151793423317282,STM1749,STM2463,STM1570,STM4036,STM3069,STM2317,STM3708,,
7,0.31673143220693,0.0243832044328967,STM1886,STM1290,STM4085,STM4415,STM0542,STM2317,STM0977,,
7,0.316834060625159,0.00948602546730282,STM3680,STM0322,STM1886,STM2952,STM3062,STM2317,STM1480,,
9,0.316731432206921,0.024383204431599,STM1886,STM3068,STM2141,STM3062,STM0772,STM4585,STM3704,STM0542,STM2317
